Subject	Choice.RT	Mode	RewN	RSeq	Target.ACC	Target.RT	Task	TaskChoice	Transition	Trialnr
4	1062	Test	2	3	0	327	A1	Zahlen	s	56
4	1400	Test	1	4	0	515	A1	Zahlen	r	57
4	1652	Test	2	2	1	405	A1	Zahlen	r	58
4	1691	Test	1	4	1	459	A2	Buchstaben	s	59
4	1893	Test	1	1	0	355	A2	Buchstaben	r	60
4	1897	Test	2	2	1	431	A2	Buchstaben	r	61
4	707	Test	1	4	1	388	A2	Buchstaben	r	62
4	562	Test	1	1	1	777	A1	Zahlen	s	63
4	2248	Test	1	1	0	343	A2	Buchstaben	s	64
4	1491	Test	1	1	1	499	A1	Zahlen	s	65
4	358	Test	2	2	1	389	A1	Zahlen	r	66
4	613	Test	2	3	1	442	A1	Zahlen	r	67
4	309	Test	2	3	1	455	A1	Zahlen	r	68
4	2028	Test	1	4	1	404	A1	Zahlen	r	69
4	516	Test	2	2	1	388	A1	Zahlen	r	70
4	1745	Test	2	3	0	406	A2	Buchstaben	s	71
4	463	Test	2	3	1	474	A2	Buchstaben	r	72
4	4942	Test	1	4	1	330	A2	Buchstaben	r	73
4	1331	Test	2	2	1	337	A1	Zahlen	s	74
4	979	Test	2	3	1	465	A1	Zahlen	r	75
4	643	Test	1	4	0	318	A1	Zahlen	r	76
4	727	Test	1	1	1	431	A1	Zahlen	r	77
4	958	Test	2	2	0	443	A2	Buchstaben	s	78
4	4102	Test	2	3	1	318	A2	Buchstaben	r	79
4	3950	Test	1	4	1	340	A2	Buchstaben	r	80
4	1999	Test	2	2	1	377	A2	Buchstaben	r	81
4	1335	Test	2	3	0	621	A1	Zahlen	s	82
4	1343	Test	2	3	0	515	A1	Zahlen	r	83
4	727	Test	1	4	0	637	A1	Zahlen	r	84
4	631	Test	1	1	1	419	A1	Zahlen	r	85
4	512	Test	2	2	1	409	A1	Zahlen	r	86
4	606	Test	1	4	1	547	A1	Zahlen	r	87
4	818	Test	2	2	1	519	A2	Buchstaben	s	88
4	450	Test	1	4	1	606	A2	Buchstaben	r	89
4	802	Test	1	1	1	447	A2	Buchstaben	r	90
4	718	Test	2	2	1	335	A2	Buchstaben	r	91
4	374	Test	1	4	1	429	A2	Buchstaben	r	92
4	1003	Test	2	2	1	480	A1	Zahlen	s	93
4	458	Test	1	4	0	533	A1	Zahlen	r	94
4	454	Test	2	2	0	402	A1	Zahlen	r	95
4	1431	Test	2	3	0	393	A1	Zahlen	r	96
4	1151	Test	2	3	1	397	A1	Zahlen	r	97
4	379	Test	1	4	1	498	A2	Buchstaben	s	98
4	1910	Test	1	1	1	316	A2	Buchstaben	r	99
4	1012	Test	2	2	1	464	A2	Buchstaben	r	100
4	1099	Test	1	4	1	355	A2	Buchstaben	r	101
4	403	Test	1	1	1	377	A2	Buchstaben	r	102
4	778	Test	1	1	0	440	A1	Zahlen	s	103
4	701	Test	2	2	1	375	A1	Zahlen	r	104
4	781	Test	2	3	1	499	A1	Zahlen	r	105
4	386	Test	2	3	0	377	A1	Zahlen	r	106
4	313	Test	1	4	1	515	A1	Zahlen	r	107
4	2970	Test	2	2	0	435	A1	Zahlen	r	108
4	1774	Test	2	3	1	362	A1	Zahlen	r	109
4	4249	Test	2	3	1	315	A2	Buchstaben	s	110
4	2534	Test	2	3	1	441	A2	Buchstaben	r	111
4	365	Test	1	4	1	429	A2	Buchstaben	r	112
4	548	Test	2	2	0	444	A2	Buchstaben	r	113
4	1092	Test	1	4	1	428	A2	Buchstaben	r	114
4	1208	Test	1	1	1	443	A1	Zahlen	s	115
4	774	Test	2	2	0	372	A1	Zahlen	r	116
4	1099	Test	2	3	1	443	A1	Zahlen	r	117
4	641	Test	2	3	1	412	A1	Zahlen	r	118
4	320	Test	2	3	1	458	A1	Zahlen	r	119
4	470	Test	1	4	1	474	A2	Buchstaben	s	120
4	371	Test	1	1	0	547	A2	Buchstaben	r	121
4	1312	Test	2	2	1	431	A1	Zahlen	s	122
4	1956	Test	2	3	1	320	A2	Buchstaben	s	123
4	1147	Test	2	3	1	401	A1	Zahlen	s	124
4	1494	Test	2	3	0	365	A2	Buchstaben	s	125
4	1277	Test	2	3	0	325	A1	Zahlen	s	126
4	551	Test	1	4	0	567	A1	Zahlen	r	127
4	963	Test	1	1	1	993	A1	Zahlen	r	128
4	1262	Test	1	1	1	399	A1	Zahlen	r	129
4	787	Test	2	2	1	417	A1	Zahlen	r	130
4	269	Test	1	4	1	529	A1	Zahlen	r	131
4	305	Test	1	1	1	387	A1	Zahlen	r	132
4	739	Test	2	2	1	371	A2	Buchstaben	s	133
4	554	Test	1	4	0	473	A2	Buchstaben	r	134
4	971	Test	2	2	1	457	A2	Buchstaben	r	135
4	940	Test	2	3	0	315	A2	Buchstaben	r	136
4	657	Test	1	4	1	523	A2	Buchstaben	r	137
4	707	Test	1	1	1	716	A1	Zahlen	s	138
4	1084	Test	2	2	1	613	A1	Zahlen	r	139
4	571	Test	2	3	1	410	A1	Zahlen	r	140
4	1646	Test	1	4	0	391	A2	Buchstaben	s	141
4	4794	Test	1	1	1	397	A1	Zahlen	s	142
4	620	Test	2	2	1	456	A1	Zahlen	r	143
4	2838	Test	1	4	1	492	A2	Buchstaben	s	144
4	631	Test	1	1	1	475	A2	Buchstaben	r	145
4	1332	Test	1	1	1	459	A2	Buchstaben	r	146
4	631	Test	1	1	1	475	A1	Zahlen	s	147
4	413	Test	2	2	1	354	A1	Zahlen	r	148
4	696	Test	2	3	1	345	A1	Zahlen	r	149
4	467	Test	2	3	0	446	A1	Zahlen	r	150
4	343	Test	1	4	0	456	A2	Buchstaben	s	151
4	413	Test	1	1	1	491	A2	Buchstaben	r	152
4	1188	Test	2	2	1	433	A2	Buchstaben	r	153
4	1075	Test	2	3	1	324	A1	Zahlen	s	154
4	807	Test	1	4	1	355	A2	Buchstaben	s	155
4	411	Test	1	1	1	369	A1	Zahlen	s	156
4	585	Test	1	1	1	432	A2	Buchstaben	s	157
4	76	Test	2	2	1	528	A1	Zahlen	s	158
4	482	Test	1	4	1	485	A1	Zahlen	r	159
4	471	Test	1	1	1	370	A1	Zahlen	r	160
4		Test	1	0	1	3043	A2	Buchstaben	NaN	1
4	1527	Test	1	1	1	437	A2	Buchstaben	r	2
4	858	Test	1	1	0	324	A2	Buchstaben	r	3
4	847	Test	2	2	0	410	A2	Buchstaben	r	4
4	291	Test	1	4	1	382	A2	Buchstaben	r	5
4	482	Test	2	2	1	333	A2	Buchstaben	r	6
4	861	Test	2	3	1	335	A1	Zahlen	s	7
4	442	Test	1	4	1	390	A1	Zahlen	r	8
4	476	Test	2	2	1	422	A1	Zahlen	r	9
4	258	Test	1	4	1	414	A2	Buchstaben	s	10
4	299	Test	1	1	1	413	A2	Buchstaben	r	11
4	485	Test	1	1	1	415	A1	Zahlen	s	12
4	645	Test	2	2	1	369	A2	Buchstaben	s	13
4	430	Test	2	3	1	403	A1	Zahlen	s	14
4	250	Test	1	4	1	430	A1	Zahlen	r	15
4	283	Test	1	1	1	430	A1	Zahlen	r	16
4	314	Test	1	1	0	396	A1	Zahlen	r	17
4	611	Test	2	2	1	335	A2	Buchstaben	s	18
4	408	Test	1	4	1	621	A2	Buchstaben	r	19
4	371	Test	1	1	1	475	A2	Buchstaben	r	20
4	77	Test	2	2	0	377	A1	Zahlen	s	21
4	1749	Test	2	3	1	426	A2	Buchstaben	s	22
4	622	Test	2	3	1	355	A1	Zahlen	s	23
4	913	Test	2	3	1	385	A2	Buchstaben	s	24
4	623	Test	1	4	1	452	A1	Zahlen	s	25
4	469	Test	1	1	1	520	A1	Zahlen	r	26
4	490	Test	1	1	1	348	A1	Zahlen	r	27
4	782	Test	1	1	1	412	A2	Buchstaben	s	28
4	793	Test	2	2	0	302	A2	Buchstaben	r	29
4	1052	Test	1	4	1	375	A2	Buchstaben	r	30
4	390	Test	2	2	1	404	A2	Buchstaben	r	31
4	498	Test	1	4	1	524	A1	Zahlen	s	32
4	603	Test	1	1	1	520	A1	Zahlen	r	33
4	426	Test	1	1	1	399	A2	Buchstaben	s	34
4	566	Test	1	1	1	509	A1	Zahlen	s	35
4	485	Test	2	2	1	384	A1	Zahlen	r	36
4	464	Test	2	3	1	355	A1	Zahlen	r	37
4	291	Test	1	4	1	431	A1	Zahlen	r	38
4	412	Test	2	2	1	522	A2	Buchstaben	s	39
4	489	Test	1	4	1	451	A2	Buchstaben	r	40
4	509	Test	2	2	0	319	A2	Buchstaben	r	41
4	614	Test	1	4	1	459	A2	Buchstaben	r	42
4	8695	Test	2	2	1	347	A2	Buchstaben	r	43
4	649	Test	2	3	1	372	A1	Zahlen	s	44
4	869	Test	2	3	0	359	A1	Zahlen	r	45
4	965	Test	2	3	1	387	A1	Zahlen	r	46
4	442	Test	1	4	1	406	A1	Zahlen	r	47
4	1331	Test	1	1	0	369	A2	Buchstaben	s	48
4	710	Test	2	2	1	407	A2	Buchstaben	r	49
4	1110	Test	1	4	1	501	A2	Buchstaben	r	50
4	1167	Test	2	2	1	421	A1	Zahlen	s	51
4	772	Test	2	3	1	354	A1	Zahlen	r	52
4	1115	Test	2	3	1	363	A1	Zahlen	r	53
4	536	Test	1	4	1	480	A2	Buchstaben	s	54
4	682	Test	2	2	1	324	A2	Buchstaben	r	55
4	462	Test	2	3	0	329	A2	Buchstaben	r	56
4	421	Test	1	4	1	443	A2	Buchstaben	r	57
4	1166	Test	2	2	1	387	A1	Zahlen	s	58
4	689	Test	1	4	1	347	A1	Zahlen	r	59
4	580	Test	1	1	1	370	A1	Zahlen	r	60
4	482	Test	2	2	1	309	A1	Zahlen	r	61
4	392	Test	1	4	1	406	A2	Buchstaben	s	62
4	396	Test	1	1	1	426	A2	Buchstaben	r	63
4	408	Test	1	1	0	374	A1	Zahlen	s	64
4	500	Test	1	1	1	358	A1	Zahlen	r	65
4	598	Test	2	2	1	404	A1	Zahlen	r	66
4	392	Test	2	3	0	334	A1	Zahlen	r	67
4	1006	Test	2	3	1	323	A2	Buchstaben	s	68
4	435	Test	1	4	0	360	A2	Buchstaben	r	69
4	391	Test	2	2	1	325	A2	Buchstaben	r	70
4	687	Test	2	3	1	361	A1	Zahlen	s	71
4	582	Test	2	3	1	364	A1	Zahlen	r	72
4	1652	Test	1	4	1	347	A1	Zahlen	r	73
4	2570	Test	2	2	0	331	A2	Buchstaben	s	74
4	893	Test	2	3	1	358	A2	Buchstaben	r	75
4	279	Test	1	4	1	402	A2	Buchstaben	r	76
4	969	Test	1	1	1	351	A1	Zahlen	s	77
4	712	Test	2	2	1	360	A2	Buchstaben	s	78
4	842	Test	2	3	1	381	A1	Zahlen	s	79
4	426	Test	1	4	1	423	A1	Zahlen	r	80
4	330	Test	2	2	1	459	A1	Zahlen	r	81
4	974	Test	2	3	1	451	A2	Buchstaben	s	82
4	1037	Test	2	3	0	344	A1	Zahlen	s	83
4	636	Test	1	4	1	432	A2	Buchstaben	s	84
4	598	Test	1	1	1	532	A2	Buchstaben	r	85
4	564	Test	2	2	1	331	A2	Buchstaben	r	86
4	382	Test	1	4	1	509	A2	Buchstaben	r	87
4	985	Test	2	2	0	326	A1	Zahlen	s	88
4	1269	Test	1	4	0	342	A1	Zahlen	r	89
4	817	Test	1	1	1	581	A1	Zahlen	r	90
4	2083	Test	2	2	1	480	A1	Zahlen	r	91
4	1116	Test	1	4	0	364	A1	Zahlen	r	92
4	1873	Test	2	2	1	425	A1	Zahlen	r	93
4	407	Test	1	4	1	477	A2	Buchstaben	s	94
4	398	Test	2	2	1	461	A2	Buchstaben	r	95
4	497	Test	2	3	1	315	A2	Buchstaben	r	96
4	694	Test	2	3	1	319	A1	Zahlen	s	97
4	14183	Test	1	4	1	977	A1	Zahlen	r	98
4	892	Test	1	1	1	469	A1	Zahlen	r	99
4	513	Test	2	2	1	330	A1	Zahlen	r	100
4	413	Test	1	4	0	386	A1	Zahlen	r	101
4	410	Test	1	1	1	503	A2	Buchstaben	s	102
4	448	Test	1	1	1	396	A2	Buchstaben	r	103
4	356	Test	2	2	1	395	A2	Buchstaben	r	104
4	314	Test	2	3	0	300	A2	Buchstaben	r	105
4	1221	Test	2	3	1	360	A1	Zahlen	s	106
4	646	Test	1	4	0	450	A1	Zahlen	r	107
4	917	Test	2	2	1	317	A1	Zahlen	r	108
4	695	Test	2	3	1	360	A1	Zahlen	r	109
4	1190	Test	2	3	1	403	A2	Buchstaben	s	110
4	481	Test	2	3	0	347	A2	Buchstaben	r	111
4	3081	Test	1	4	1	469	A1	Zahlen	s	112
4	463	Test	2	2	1	370	A1	Zahlen	r	113
4	490	Test	1	4	1	372	A1	Zahlen	r	114
4	371	Test	1	1	0	458	A2	Buchstaben	s	115
4	501	Test	2	2	1	431	A2	Buchstaben	r	116
4	341	Test	2	3	1	333	A2	Buchstaben	r	117
4	399	Test	2	3	1	381	A2	Buchstaben	r	118
4	499	Test	2	3	1	397	A2	Buchstaben	r	119
4	388	Test	1	4	1	459	A2	Buchstaben	r	120
4	342	Test	1	1	1	470	A1	Zahlen	s	121
4	658	Test	2	2	1	533	A1	Zahlen	r	122
4	525	Test	2	3	1	326	A1	Zahlen	r	123
4	437	Test	2	3	1	353	A1	Zahlen	r	124
4	319	Test	2	3	0	441	A1	Zahlen	r	125
4	307	Test	2	3	1	364	A1	Zahlen	r	126
4	332	Test	1	4	1	413	A2	Buchstaben	s	127
4	578	Test	1	1	1	480	A2	Buchstaben	r	128
4	644	Test	1	1	1	399	A2	Buchstaben	r	129
4	629	Test	2	2	1	329	A1	Zahlen	s	130
4	499	Test	1	4	0	485	A1	Zahlen	r	131
4	270	Test	1	1	1	450	A1	Zahlen	r	132
4	423	Test	2	2	1	428	A1	Zahlen	r	133
4	369	Test	1	4	1	417	A1	Zahlen	r	134
4	584	Test	2	2	1	342	A2	Buchstaben	s	135
4	320	Test	2	3	1	346	A2	Buchstaben	r	136
4	522	Test	1	4	1	491	A2	Buchstaben	r	137
4	909	Test	1	1	1	382	A1	Zahlen	s	138
4	292	Test	2	2	1	326	A1	Zahlen	r	139
4	415	Test	2	3	0	372	A1	Zahlen	r	140
4	757	Test	1	4	1	379	A1	Zahlen	r	141
4	418	Test	1	1	1	368	A1	Zahlen	r	142
4	454	Test	2	2	0	282	A2	Buchstaben	s	143
4	446	Test	1	4	1	361	A2	Buchstaben	r	144
4	504	Test	1	1	1	362	A2	Buchstaben	r	145
4	649	Test	1	1	1	325	A2	Buchstaben	r	146
4	446	Test	1	1	1	338	A2	Buchstaben	r	147
4	713	Test	2	2	1	289	A2	Buchstaben	r	148
4	348	Test	2	3	1	397	A2	Buchstaben	r	149
4	337	Test	2	3	0	306	A2	Buchstaben	r	150
4	459	Test	1	4	1	495	A1	Zahlen	s	151
4	455	Test	1	1	1	347	A1	Zahlen	r	152
4	604	Test	2	2	1	386	A1	Zahlen	r	153
4	552	Test	2	3	1	375	A1	Zahlen	r	154
4	382	Test	1	4	1	413	A1	Zahlen	r	155
4	385	Test	1	1	1	480	A2	Buchstaben	s	156
4	348	Test	1	1	1	388	A2	Buchstaben	r	157
4	324	Test	2	2	1	365	A2	Buchstaben	r	158
4	853	Test	1	4	1	360	A1	Zahlen	s	159
4	263	Test	1	1	1	443	A1	Zahlen	r	160
4		Test	1	0	1	882	A1	Zahlen	NaN	1
4	845	Test	1	1	1	376	A1	Zahlen	r	2
4	296	Test	1	1	1	419	A1	Zahlen	r	3
4	313	Test	2	2	1	291	A1	Zahlen	r	4
4	253	Test	1	4	1	418	A1	Zahlen	r	5
4	318	Test	2	2	1	344	A1	Zahlen	r	6
4	344	Test	2	3	0	321	A2	Buchstaben	s	7
4	545	Test	1	4	1	464	A2	Buchstaben	r	8
4	347	Test	2	2	1	468	A2	Buchstaben	r	9
4	285	Test	1	4	1	337	A2	Buchstaben	r	10
4	402	Test	1	1	1	424	A2	Buchstaben	r	11
4	701	Test	1	1	1	375	A2	Buchstaben	r	12
4	815	Test	2	2	0	340	A1	Zahlen	s	13
4	551	Test	2	3	1	375	A1	Zahlen	r	14
4	486	Test	1	4	1	505	A1	Zahlen	r	15
4	611	Test	1	1	1	384	A1	Zahlen	r	16
4	590	Test	1	1	1	347	A1	Zahlen	r	17
4	370	Test	2	2	1	290	A1	Zahlen	r	18
4	694	Test	1	4	1	351	A1	Zahlen	r	19
4	453	Test	1	1	1	320	A1	Zahlen	r	20
4	386	Test	2	2	0	289	A1	Zahlen	r	21
4	657	Test	2	3	0	436	A1	Zahlen	r	22
4	550	Test	2	3	1	366	A1	Zahlen	r	23
4	661	Test	2	3	1	367	A1	Zahlen	r	24
4	820	Test	1	4	1	377	A2	Buchstaben	s	25
4	542	Test	1	1	1	366	A2	Buchstaben	r	26
4	411	Test	1	1	1	345	A2	Buchstaben	r	27
4	304	Test	1	1	1	363	A1	Zahlen	s	28
4	385	Test	2	2	1	424	A1	Zahlen	r	29
4	293	Test	1	4	1	383	A1	Zahlen	r	30
4	534	Test	2	2	1	623	A1	Zahlen	r	31
4	763	Test	1	4	1	449	A2	Buchstaben	s	32
4	557	Test	1	1	1	444	A2	Buchstaben	r	33
4	446	Test	1	1	0	378	A2	Buchstaben	r	34
4	577	Test	1	1	1	576	A1	Zahlen	s	35
4	566	Test	2	2	0	389	A2	Buchstaben	s	36
4	637	Test	2	3	1	409	A2	Buchstaben	r	37
4	400	Test	1	4	1	390	A2	Buchstaben	r	38
4	422	Test	2	2	0	363	A2	Buchstaben	r	39
4	482	Test	1	4	1	349	A2	Buchstaben	r	40
4	426	Test	2	2	1	351	A2	Buchstaben	r	41
4	352	Test	1	4	1	480	A1	Zahlen	s	42
4	634	Test	2	2	1	463	A1	Zahlen	r	43
4	394	Test	2	3	1	400	A1	Zahlen	r	44
4	375	Test	2	3	1	334	A1	Zahlen	r	45
4	373	Test	2	3	1	315	A1	Zahlen	r	46
4	438	Test	1	4	1	386	A2	Buchstaben	s	47
4	434	Test	1	1	1	543	A2	Buchstaben	r	48
4	606	Test	2	2	1	387	A2	Buchstaben	r	49
4	393	Test	1	4	1	367	A1	Zahlen	s	50
4	1607	Test	2	2	1	417	A1	Zahlen	r	51
4	327	Test	2	3	0	296	A1	Zahlen	r	52
4	1450	Test	2	3	1	315	A1	Zahlen	r	53
4	1052	Test	1	4	0	358	A1	Zahlen	r	54
4	803	Test	2	2	1	416	A1	Zahlen	r	55
4	750	Test	2	3	1	357	A1	Zahlen	r	56
4	310	Test	1	4	0	352	A2	Buchstaben	s	57
4	941	Test	2	2	1	356	A2	Buchstaben	r	58
4	491	Test	1	4	1	373	A2	Buchstaben	r	59
4	550	Test	1	1	1	462	A2	Buchstaben	r	60
4	482	Test	2	2	1	396	A2	Buchstaben	r	61
4	634	Test	1	4	0	438	A1	Zahlen	s	62
4	481	Test	1	1	1	556	A1	Zahlen	r	63
4	699	Test	1	1	1	389	A1	Zahlen	r	64
4	381	Test	1	1	0	459	A1	Zahlen	r	65
4	390	Test	2	2	1	388	A1	Zahlen	r	66
4	315	Test	2	3	1	381	A1	Zahlen	r	67
4	401	Test	2	3	1	431	A2	Buchstaben	s	68
4	370	Test	1	4	1	449	A2	Buchstaben	r	69
4	574	Test	2	2	1	316	A1	Zahlen	s	70
4	863	Test	2	3	1	409	A1	Zahlen	r	71
4	525	Test	2	3	1	453	A2	Buchstaben	s	72
4	455	Test	1	4	0	395	A1	Zahlen	s	73
4	536	Test	2	2	0	312	A2	Buchstaben	s	74
4	666	Test	2	3	1	333	A2	Buchstaben	r	75
4	347	Test	1	4	1	396	A2	Buchstaben	r	76
4	339	Test	1	1	0	404	A1	Zahlen	s	77
4	444	Test	2	2	1	352	A1	Zahlen	r	78
4	442	Test	2	3	0	390	A1	Zahlen	r	79
4	6	Test	1	4	1	525	A1	Zahlen	r	80
4	1204	Test	2	2	1	472	A1	Zahlen	r	81
4	612	Test	2	3	1	321	A2	Buchstaben	s	82
4	608	Test	2	3	1	309	A2	Buchstaben	r	83
4	391	Test	1	4	1	421	A2	Buchstaben	r	84
4	307	Test	1	1	1	436	A1	Zahlen	s	85
4	719	Test	2	2	1	432	A1	Zahlen	r	86
4	299	Test	1	4	1	437	A1	Zahlen	r	87
4	363	Test	2	2	1	347	A1	Zahlen	r	88
4	292	Test	1	4	1	374	A2	Buchstaben	s	89
4	436	Test	1	1	1	441	A2	Buchstaben	r	90
4	412	Test	2	2	1	425	A2	Buchstaben	r	91
4	495	Test	1	4	1	393	A2	Buchstaben	r	92
4	471	Test	2	2	0	459	A2	Buchstaben	r	93
4	684	Test	1	4	1	438	A1	Zahlen	s	94
4	357	Test	2	2	1	436	A1	Zahlen	r	95
4	459	Test	2	3	0	302	A1	Zahlen	r	96
4	779	Test	2	3	1	393	A1	Zahlen	r	97
4	448	Test	1	4	0	355	A2	Buchstaben	s	98
4	394	Test	1	1	1	433	A2	Buchstaben	r	99
4	326	Test	2	2	1	415	A2	Buchstaben	r	100
4	844	Test	1	4	1	559	A1	Zahlen	s	101
4	456	Test	1	1	1	379	A1	Zahlen	r	102
4	464	Test	1	1	1	403	A1	Zahlen	r	103
4	474	Test	2	2	1	437	A2	Buchstaben	s	104
4	535	Test	2	3	0	311	A2	Buchstaben	r	105
4	541	Test	2	3	1	637	A1	Zahlen	s	106
4	521	Test	1	4	1	570	A1	Zahlen	r	107
4	584	Test	2	2	1	406	A1	Zahlen	r	108
4	635	Test	2	3	0	375	A2	Buchstaben	s	109
4	1151	Test	2	3	1	357	A2	Buchstaben	r	110
4	494	Test	2	3	1	400	A2	Buchstaben	r	111
4	445	Test	1	4	0	305	A2	Buchstaben	r	112
4	952	Test	2	2	1	375	A1	Zahlen	s	113
4	783	Test	1	4	1	405	A1	Zahlen	r	114
4	369	Test	1	1	1	465	A1	Zahlen	r	115
4	524	Test	2	2	1	484	A2	Buchstaben	s	116
4	1131	Test	2	3	1	347	A2	Buchstaben	r	117
4	496	Test	2	3	1	330	A2	Buchstaben	r	118
4	1051	Test	2	3	1	437	A1	Zahlen	s	119
4	507	Test	1	4	1	388	A1	Zahlen	r	120
4	459	Test	1	1	0	391	A1	Zahlen	r	121
4	371	Test	2	2	1	355	A1	Zahlen	r	122
4	659	Test	2	3	1	341	A2	Buchstaben	s	123
4	1580	Test	2	3	1	407	A2	Buchstaben	r	124
4	695	Test	2	3	1	489	A2	Buchstaben	r	125
4	476	Test	2	3	0	390	A1	Zahlen	s	126
4	270	Test	1	4	1	474	A1	Zahlen	r	127
4	442	Test	1	1	1	366	A1	Zahlen	r	128
4	444	Test	1	1	1	448	A1	Zahlen	r	129
4	459	Test	2	2	1	343	A1	Zahlen	r	130
4	300	Test	1	4	1	615	A1	Zahlen	r	131
4	483	Test	1	1	1	333	A2	Buchstaben	s	132
4	446	Test	2	2	1	370	A2	Buchstaben	r	133
4	497	Test	1	4	0	363	A2	Buchstaben	r	134
4	573	Test	2	2	0	380	A2	Buchstaben	r	135
4	472	Test	2	3	1	339	A2	Buchstaben	r	136
4	515	Test	1	4	1	404	A1	Zahlen	s	137
4	483	Test	1	1	0	422	A1	Zahlen	r	138
4	651	Test	2	2	0	399	A1	Zahlen	r	139
4	857	Test	2	3	1	315	A1	Zahlen	r	140
4	653	Test	1	4	1	432	A1	Zahlen	r	141
4	429	Test	1	1	1	362	A1	Zahlen	r	142
4	363	Test	2	2	1	395	A1	Zahlen	r	143
4	567	Test	1	4	1	782	A2	Buchstaben	s	144
4	918	Test	1	1	0	358	A2	Buchstaben	r	145
4	460	Test	1	1	1	447	A2	Buchstaben	r	146
4	498	Test	1	1	1	395	A2	Buchstaben	r	147
4	435	Test	2	2	1	479	A2	Buchstaben	r	148
4	722	Test	2	3	1	450	A2	Buchstaben	r	149
4	973	Test	2	3	1	411	A1	Zahlen	s	150
4	534	Test	1	4	1	359	A1	Zahlen	r	151
4	591	Test	1	1	0	476	A1	Zahlen	r	152
4	492	Test	2	2	1	342	A1	Zahlen	r	153
4	374	Test	2	3	1	437	A1	Zahlen	r	154
4	640	Test	1	4	1	452	A1	Zahlen	r	155
4	390	Test	1	1	1	428	A2	Buchstaben	s	156
4	424	Test	1	1	1	389	A2	Buchstaben	r	157
4	441	Test	2	2	1	421	A2	Buchstaben	r	158
4	523	Test	1	4	1	324	A2	Buchstaben	r	159
4	483	Test	1	1	1	373	A1	Zahlen	s	160
5		Baseline			1	519	A2	Buchstaben	NaN	1
5	456	Baseline			1	620	A2	Buchstaben	r	2
5	347	Baseline			1	475	A2	Buchstaben	r	3
5	389	Baseline			1	587	A2	Buchstaben	r	4
5	282	Baseline			1	653	A1	Zahlen	s	5
5	393	Baseline			1	463	A2	Buchstaben	s	6
5	472	Baseline			1	651	A1	Zahlen	s	7
5	301	Baseline			1	608	A1	Zahlen	r	8
5	404	Baseline			1	530	A1	Zahlen	r	9
5	577	Baseline			1	535	A1	Zahlen	r	10
5	290	Baseline			1	492	A1	Zahlen	r	11
5	286	Baseline			1	513	A2	Buchstaben	s	12
5	859	Baseline			1	573	A2	Buchstaben	r	13
5	364	Baseline			1	532	A2	Buchstaben	r	14
5	460	Baseline			0	623	A1	Zahlen	s	15
5	1162	Baseline			1	584	A1	Zahlen	r	16
5	304	Baseline			1	547	A1	Zahlen	r	17
5	652	Baseline			1	543	A1	Zahlen	r	18
5	321	Baseline			1	570	A2	Buchstaben	s	19
5	323	Baseline			1	524	A2	Buchstaben	r	20
5	308	Baseline			1	574	A2	Buchstaben	r	21
5	388	Baseline			1	563	A1	Zahlen	s	22
5	376	Baseline			1	623	A2	Buchstaben	s	23
5	300	Baseline			1	663	A1	Zahlen	s	24
5	322	Baseline			1	555	A1	Zahlen	r	25
5	324	Baseline			1	557	A1	Zahlen	r	26
5	309	Baseline			1	495	A2	Buchstaben	s	27
5	312	Baseline			1	513	A2	Buchstaben	r	28
5	289	Baseline			1	540	A2	Buchstaben	r	29
5	533	Baseline			1	453	A2	Buchstaben	r	30
5	249	Baseline			1	510	A1	Zahlen	s	31
5	303	Baseline			1	530	A1	Zahlen	r	32
5	251	Baseline			1	432	A1	Zahlen	r	33
5	364	Baseline			1	643	A2	Buchstaben	s	34
5	465	Baseline			1	548	A1	Zahlen	s	35
5	308	Baseline			1	534	A1	Zahlen	r	36
5	472	Baseline			1	643	A2	Buchstaben	s	37
5	319	Baseline			1	433	A2	Buchstaben	r	38
5	270	Baseline			1	674	A1	Zahlen	s	39
5	259	Baseline			1	439	A1	Zahlen	r	40
5	267	Baseline			1	471	A1	Zahlen	r	41
5	376	Baseline			1	503	A1	Zahlen	r	42
5	299	Baseline			1	445	A2	Buchstaben	s	43
5	258	Baseline			1	534	A2	Buchstaben	r	44
5	256	Baseline			1	507	A2	Buchstaben	r	45
5	543	Baseline			1	471	A2	Buchstaben	r	46
5	274	Baseline			1	837	A1	Zahlen	s	47
5	890	Baseline			1	547	A1	Zahlen	r	48
5	332	Baseline			1	621	A2	Buchstaben	s	49
5	784	Baseline			1	518	A2	Buchstaben	r	50
5	424	Baseline			1	660	A2	Buchstaben	r	51
5	263	Baseline			1	635	A1	Zahlen	s	52
5	185	Baseline			1	537	A1	Zahlen	r	53
5	268	Baseline			1	512	A1	Zahlen	r	54
5	291	Baseline			1	381	A1	Zahlen	r	55
5	267	Baseline			1	375	A2	Buchstaben	s	56
5	477	Baseline			1	512	A2	Buchstaben	r	57
5	302	Baseline			1	377	A2	Buchstaben	r	58
5	258	Baseline			1	414	A1	Zahlen	s	59
5	315	Baseline			1	437	A1	Zahlen	r	60
5	281	Baseline			1	556	A2	Buchstaben	s	61
5	261	Baseline			1	440	A2	Buchstaben	r	62
5	278	Baseline			1	457	A1	Zahlen	s	63
5	292	Baseline			1	487	A1	Zahlen	r	64
5	523	Baseline			1	515	A2	Buchstaben	s	65
5	284	Baseline			1	455	A2	Buchstaben	r	66
5	345	Baseline			1	650	A1	Zahlen	s	67
